context_key,labels,count,CI_Lower,CI_Upper
others_will_not_punish,"Improving reputation, gaining respect, and asserting authority",18,10.0,27.0
others_will_not_punish,None of the above,5,1.0,10.0
others_will_not_punish,Other emotional benefits,33,23.0,44.0
others_will_not_punish,Retribution and emotional or personal satisfaction,6,2.0,11.0
others_will_punish,Deterrence and preventing future issues,78,64.0,92.0
others_will_punish,Empowerment of the punisher,11,5.0,18.0
others_will_punish,Ensures or upholds principles (fairness etc.),51,39.0,64.0
others_will_punish,Financial compensation and restitution,17,10.0,25.0
others_will_punish,"Improving reputation, gaining respect, and asserting authority",21,13.0,32.0
others_will_punish,None of the above,7,2.0,12.024999999999977
others_will_punish,Other emotional benefits,41,29.0,53.0
others_will_punish,Retribution and emotional or personal satisfaction,12,5.0,19.0
reputation_decrease,Deterrence and preventing future issues,85,70.0,99.0
reputation_decrease,Empowerment of the punisher,15,8.0,22.024999999999977
reputation_decrease,Ensures or upholds principles (fairness etc.),59,45.0,71.02499999999998
reputation_decrease,Financial compensation and restitution,2,0.0,5.0
reputation_decrease,"Improving reputation, gaining respect, and asserting authority",20,12.0,29.0
reputation_decrease,None of the above,8,3.0,14.0
reputation_decrease,Other emotional benefits,39,28.975,50.02499999999998
reputation_decrease,Retribution and emotional or personal satisfaction,8,3.0,14.0
reputation_improve,Deterrence and preventing future issues,67,54.0,81.0
reputation_improve,Empowerment of the punisher,14,7.0,22.0
reputation_improve,Ensures or upholds principles (fairness etc.),46,34.0,57.02499999999998
reputation_improve,Financial compensation and restitution,7,2.0,13.0
reputation_improve,"Improving reputation, gaining respect, and asserting authority",64,52.975,78.0
reputation_improve,None of the above,5,1.0,10.0
reputation_improve,Other emotional benefits,31,21.0,41.0
reputation_improve,Retribution and emotional or personal satisfaction,6,2.0,11.0
reputation_same,Deterrence and preventing future issues,97,82.975,112.0
reputation_same,Empowerment of the punisher,16,9.0,24.0
reputation_same,Ensures or upholds principles (fairness etc.),58,46.0,71.0
reputation_same,Financial compensation and restitution,9,4.0,15.0
reputation_same,"Improving reputation, gaining respect, and asserting authority",10,4.0,17.0
reputation_same,None of the above,11,5.0,18.0
reputation_same,Other emotional benefits,33,23.0,44.0
reputation_same,Retribution and emotional or personal satisfaction,9,4.0,15.0
retaliation_expected,Deterrence and preventing future issues,95,79.0,110.0
retaliation_expected,Empowerment of the punisher,21,13.0,30.0
retaliation_expected,Ensures or upholds principles (fairness etc.),53,40.0,65.0
retaliation_expected,Financial compensation and restitution,7,2.9750000000000014,12.0
retaliation_expected,"Improving reputation, gaining respect, and asserting authority",15,8.0,23.0
retaliation_expected,None of the above,11,5.0,18.0
retaliation_expected,Other emotional benefits,39,28.0,51.0
retaliation_expected,Retribution and emotional or personal satisfaction,7,2.0,12.0
retaliation_not_expected,Deterrence and preventing future issues,91,77.0,106.0
retaliation_not_expected,Empowerment of the punisher,10,5.0,17.0
retaliation_not_expected,Ensures or upholds principles (fairness etc.),54,41.975,67.0
retaliation_not_expected,Financial compensation and restitution,14,7.0,21.024999999999977
retaliation_not_expected,"Improving reputation, gaining respect, and asserting authority",18,10.0,26.0
retaliation_not_expected,None of the above,7,2.0,12.0
retaliation_not_expected,Other emotional benefits,45,34.0,58.0
retaliation_not_expected,Retribution and emotional or personal satisfaction,4,1.0,8.0
target_has_high_status,Deterrence and preventing future issues,90,74.0,104.0
target_has_high_status,Empowerment of the punisher,17,9.0,25.0
target_has_high_status,Ensures or upholds principles (fairness etc.),70,56.0,85.0
target_has_high_status,Financial compensation and restitution,10,5.0,16.0
target_has_high_status,"Improving reputation, gaining respect, and asserting authority",17,10.0,25.0
target_has_high_status,None of the above,4,1.0,9.0
target_has_high_status,Other emotional benefits,30,21.0,40.0
target_has_high_status,Retribution and emotional or personal satisfaction,3,0.0,7.0
target_has_low_status,Deterrence and preventing future issues,88,73.975,102.0
target_has_low_status,Empowerment of the punisher,11,5.0,18.0
target_has_low_status,Ensures or upholds principles (fairness etc.),61,49.0,75.0
target_has_low_status,Financial compensation and restitution,18,11.0,26.0
target_has_low_status,"Improving reputation, gaining respect, and asserting authority",15,8.0,23.0
target_has_low_status,None of the above,5,1.0,10.0
target_has_low_status,Other emotional benefits,45,34.0,57.0
target_has_low_status,Retribution and emotional or personal satisfaction,3,0.0,7.0
target_has_supporters,Deterrence and preventing future issues,89,75.0,104.0
target_has_supporters,Empowerment of the punisher,5,1.0,10.0
target_has_supporters,Ensures or upholds principles (fairness etc.),70,57.0,84.0
target_has_supporters,Financial compensation and restitution,19,11.0,27.0
target_has_supporters,"Improving reputation, gaining respect, and asserting authority",10,5.0,17.0
target_has_supporters,None of the above,7,2.0,13.0
target_has_supporters,Other emotional benefits,32,23.0,42.0
target_has_supporters,Retribution and emotional or personal satisfaction,6,2.0,11.0
target_no_supporters,Deterrence and preventing future issues,98,82.0,113.0
target_no_supporters,Empowerment of the punisher,10,4.0,17.0
target_no_supporters,Ensures or upholds principles (fairness etc.),50,38.0,62.02499999999998
target_no_supporters,Financial compensation and restitution,20,13.0,28.0
target_no_supporters,"Improving reputation, gaining respect, and asserting authority",15,8.0,22.0
target_no_supporters,None of the above,9,4.0,15.0
target_no_supporters,Other emotional benefits,31,22.0,41.0
target_no_supporters,Retribution and emotional or personal satisfaction,13,6.0,20.0
tit_for_tat,Deterrence and preventing future issues,89,74.975,104.0
tit_for_tat,Empowerment of the punisher,13,7.0,20.0
tit_for_tat,Ensures or upholds principles (fairness etc.),65,52.0,79.0
tit_for_tat,Financial compensation and restitution,11,5.0,17.0
tit_for_tat,"Improving reputation, gaining respect, and asserting authority",15,8.0,22.0
tit_for_tat,None of the above,3,0.0,7.0
tit_for_tat,Other emotional benefits,37,27.0,48.0
tit_for_tat,Retribution and emotional or personal satisfaction,2,0.0,5.0
