context_key,labels,count,CI_Lower,CI_Upper
legal_implications_none,Involve other authorities outside legal system,8,3.0,14.0
legal_implications_none,Mediation or arbitration,3,0.0,7.0
legal_implications_none,None of the above,27,18.0,37.0
legal_implications_none,Other social or interpersonal consequences,53,40.0,66.0
legal_implications_none,Physical violence or revenge,3,0.0,7.0
legal_implications_none,Public shaming or damage reputation,23,14.975000000000001,32.0
legal_implications_none,Use the legal system or law enforcement,21,13.0,29.024999999999977
no_context,"Communicate, confront, or seek apology",56,44.0,69.0
no_context,Education or community service,18,11.0,26.0
no_context,Financial or professional consequences,48,36.0,59.02499999999998
no_context,Forgiveness or restorative justice,4,1.0,8.0
no_context,Involve other authorities outside legal system,4,1.0,8.0
no_context,Mediation or arbitration,1,0.0,3.0
no_context,None of the above,17,10.0,25.0
no_context,Other social or interpersonal consequences,45,33.0,56.0
no_context,Public shaming or damage reputation,19,11.0,27.024999999999977
no_context,Use the legal system or law enforcement,24,15.0,33.0
offense_will_not_recur,"Communicate, confront, or seek apology",64,50.0,78.0
offense_will_not_recur,Education or community service,21,12.0,29.0
offense_will_not_recur,Financial or professional consequences,51,39.0,64.0
offense_will_not_recur,Forgiveness or restorative justice,7,2.0,13.0
offense_will_not_recur,Involve other authorities outside legal system,4,1.0,9.0
offense_will_not_recur,Mediation or arbitration,3,0.0,7.0
offense_will_not_recur,None of the above,16,9.0,24.0
offense_will_not_recur,Other social or interpersonal consequences,45,33.0,57.0
offense_will_not_recur,Public shaming or damage reputation,15,8.0,22.0
offense_will_not_recur,Use the legal system or law enforcement,24,16.0,34.0
offense_will_recur,"Communicate, confront, or seek apology",54,41.0,67.0
offense_will_recur,Education or community service,17,10.0,25.0
offense_will_recur,Financial or professional consequences,50,37.0,62.0
offense_will_recur,Forgiveness or restorative justice,3,0.0,7.0
offense_will_recur,Involve other authorities outside legal system,6,2.0,11.024999999999977
offense_will_recur,Mediation or arbitration,2,0.0,5.0
offense_will_recur,None of the above,15,8.0,23.0
offense_will_recur,Other social or interpersonal consequences,53,42.0,65.0
offense_will_recur,Public shaming or damage reputation,21,13.0,30.0
offense_will_recur,Use the legal system or law enforcement,28,18.0,38.0
offense_will_recur_despite_punishment,"Communicate, confront, or seek apology",47,35.0,59.0
offense_will_recur_despite_punishment,Education or community service,24,16.0,33.0
offense_will_recur_despite_punishment,Financial or professional consequences,45,33.0,58.0
offense_will_recur_despite_punishment,Forgiveness or restorative justice,5,1.0,10.0
offense_will_recur_despite_punishment,Involve other authorities outside legal system,5,1.0,9.024999999999977
offense_will_recur_despite_punishment,Mediation or arbitration,6,2.0,11.0
offense_will_recur_despite_punishment,None of the above,18,10.0,27.0
offense_will_recur_despite_punishment,Other social or interpersonal consequences,57,44.0,69.0
offense_will_recur_despite_punishment,Public shaming or damage reputation,19,11.0,27.0
offense_will_recur_despite_punishment,Use the legal system or law enforcement,24,15.0,33.02499999999998
others_ambivalent,"Communicate, confront, or seek apology",59,46.0,72.0
others_ambivalent,Education or community service,13,6.0,20.0
others_ambivalent,Financial or professional consequences,52,40.0,64.0
others_ambivalent,Forgiveness or restorative justice,4,1.0,8.0
others_ambivalent,Involve other authorities outside legal system,7,2.0,13.0
others_ambivalent,Mediation or arbitration,3,0.0,7.0
others_ambivalent,None of the above,13,6.0,20.0
others_ambivalent,Other social or interpersonal consequences,46,35.0,58.0
others_ambivalent,Physical violence or revenge,1,0.0,3.0
others_ambivalent,Public shaming or damage reputation,27,17.975,38.0
others_ambivalent,Use the legal system or law enforcement,25,16.0,34.02499999999998
others_do_not_want_punishment,"Communicate, confront, or seek apology",61,48.0,75.0
others_do_not_want_punishment,Education or community service,13,6.0,20.0
others_do_not_want_punishment,Financial or professional consequences,48,37.0,61.0
others_do_not_want_punishment,Forgiveness or restorative justice,2,0.0,5.0
others_do_not_want_punishment,Involve other authorities outside legal system,7,3.0,13.0
others_do_not_want_punishment,Mediation or arbitration,6,2.0,11.0
others_do_not_want_punishment,None of the above,19,11.0,27.0
others_do_not_want_punishment,Other social or interpersonal consequences,54,41.0,66.0
others_do_not_want_punishment,Physical violence or revenge,1,0.0,3.0
others_do_not_want_punishment,Public shaming or damage reputation,15,8.0,23.0
others_do_not_want_punishment,Use the legal system or law enforcement,20,12.0,28.0
others_want_punishment,"Communicate, confront, or seek apology",54,42.0,68.0
others_want_punishment,Education or community service,14,8.0,22.0
others_want_punishment,Financial or professional consequences,52,39.0,65.0
others_want_punishment,Forgiveness or restorative justice,5,1.0,10.0
others_want_punishment,Involve other authorities outside legal system,7,2.0,13.0
others_want_punishment,Mediation or arbitration,5,1.0,10.0
others_want_punishment,None of the above,12,6.0,19.0
others_want_punishment,Other social or interpersonal consequences,46,34.0,58.0
others_want_punishment,Physical violence or revenge,3,0.0,7.0
others_want_punishment,Public shaming or damage reputation,26,17.0,36.0
others_want_punishment,Use the legal system or law enforcement,26,17.975,35.02499999999998
others_will_not_punish,"Communicate, confront, or seek apology",53,41.0,65.0
others_will_not_punish,Education or community service,12,5.0,19.0
others_will_not_punish,Financial or professional consequences,43,32.0,54.0
others_will_not_punish,Forgiveness or restorative justice,5,1.0,9.0
others_will_not_punish,Involve other authorities outside legal system,8,3.0,14.0
others_will_not_punish,Mediation or arbitration,3,0.0,7.0
others_will_not_punish,None of the above,13,7.0,20.0
others_will_not_punish,Other social or interpersonal consequences,63,50.0,76.0
others_will_not_punish,Physical violence or revenge,1,0.0,3.0
others_will_not_punish,Public shaming or damage reputation,24,16.0,34.0
others_will_not_punish,Use the legal system or law enforcement,26,17.0,36.0
others_will_punish,"Communicate, confront, or seek apology",61,47.0,74.0
others_will_punish,Education or community service,14,8.0,22.0
others_will_punish,Financial or professional consequences,44,32.0,56.0
others_will_punish,Forgiveness or restorative justice,4,1.0,8.024999999999977
others_will_punish,Involve other authorities outside legal system,5,1.0,10.0
others_will_punish,Mediation or arbitration,4,1.0,8.0
others_will_punish,None of the above,15,8.0,23.0
others_will_punish,Other social or interpersonal consequences,54,42.0,66.02499999999998
others_will_punish,Physical violence or revenge,3,0.0,7.0
others_will_punish,Public shaming or damage reputation,21,12.0,30.0
others_will_punish,Use the legal system or law enforcement,25,16.0,34.0
reputation_decrease,"Communicate, confront, or seek apology",51,39.975,63.0
reputation_decrease,Education or community service,8,3.0,14.0
reputation_decrease,Financial or professional consequences,31,21.975,41.0
reputation_decrease,Forgiveness or restorative justice,6,2.0,11.0
reputation_decrease,Involve other authorities outside legal system,8,3.0,14.0
reputation_decrease,Mediation or arbitration,2,0.0,5.0
reputation_decrease,None of the above,14,8.0,21.024999999999977
reputation_decrease,Other social or interpersonal consequences,37,26.0,48.02499999999998
reputation_decrease,Physical violence or revenge,3,0.0,7.0
reputation_decrease,Public shaming or damage reputation,20,12.0,29.0
reputation_decrease,Use the legal system or law enforcement,19,12.0,27.024999999999977
reputation_improve,"Communicate, confront, or seek apology",48,36.975,60.0
reputation_improve,Education or community service,8,3.0,14.0
reputation_improve,Financial or professional consequences,45,33.0,56.02499999999998
reputation_improve,Forgiveness or restorative justice,2,0.0,5.0
reputation_improve,Involve other authorities outside legal system,6,2.0,11.0
reputation_improve,Mediation or arbitration,4,1.0,8.0
reputation_improve,None of the above,21,13.0,29.0
reputation_improve,Other social or interpersonal consequences,57,46.0,71.0
reputation_improve,Physical violence or revenge,1,0.0,3.0
reputation_improve,Public shaming or damage reputation,33,23.0,44.0
reputation_improve,Use the legal system or law enforcement,27,18.0,37.0
reputation_same,"Communicate, confront, or seek apology",52,40.975,64.0
reputation_same,Education or community service,5,1.0,10.0
reputation_same,Financial or professional consequences,57,45.0,70.0
reputation_same,Forgiveness or restorative justice,2,0.0,5.0
reputation_same,Involve other authorities outside legal system,7,2.0,13.0
reputation_same,Mediation or arbitration,2,0.0,5.0
reputation_same,None of the above,13,7.0,20.0
reputation_same,Other social or interpersonal consequences,60,47.0,74.0
reputation_same,Physical violence or revenge,3,0.0,6.0
reputation_same,Public shaming or damage reputation,29,20.0,39.0
reputation_same,Use the legal system or law enforcement,22,13.0,31.0
retaliation_expected,"Communicate, confront, or seek apology",55,42.0,69.0
retaliation_expected,Education or community service,7,2.0,13.0
retaliation_expected,Financial or professional consequences,37,26.0,49.0
retaliation_expected,Forgiveness or restorative justice,7,2.0,13.0
retaliation_expected,Involve other authorities outside legal system,7,2.0,13.0
retaliation_expected,Mediation or arbitration,6,2.0,11.0
retaliation_expected,None of the above,27,18.0,37.0
retaliation_expected,Other social or interpersonal consequences,51,39.0,65.0
retaliation_expected,Physical violence or revenge,7,2.0,13.0
retaliation_expected,Public shaming or damage reputation,22,14.0,31.0
retaliation_expected,Use the legal system or law enforcement,23,14.0,32.0
retaliation_not_expected,"Communicate, confront, or seek apology",57,45.0,70.0
retaliation_not_expected,Education or community service,19,12.0,27.0
retaliation_not_expected,Financial or professional consequences,47,35.0,59.0
retaliation_not_expected,Forgiveness or restorative justice,3,0.0,7.0
retaliation_not_expected,Involve other authorities outside legal system,7,2.0,13.0
retaliation_not_expected,Mediation or arbitration,4,1.0,8.0
retaliation_not_expected,None of the above,9,4.0,15.0
retaliation_not_expected,Other social or interpersonal consequences,63,50.0,77.0
retaliation_not_expected,Physical violence or revenge,2,0.0,5.0
retaliation_not_expected,Public shaming or damage reputation,21,13.0,30.0
retaliation_not_expected,Use the legal system or law enforcement,19,11.0,28.0
target_has_high_status,"Communicate, confront, or seek apology",40,28.0,51.0
target_has_high_status,Education or community service,16,9.0,24.0
target_has_high_status,Financial or professional consequences,47,35.0,59.0
target_has_high_status,Forgiveness or restorative justice,4,1.0,8.0
target_has_high_status,Involve other authorities outside legal system,2,0.0,5.0
target_has_high_status,Mediation or arbitration,6,2.0,11.0
target_has_high_status,None of the above,13,7.0,21.0
target_has_high_status,Other social or interpersonal consequences,45,33.0,57.0
target_has_high_status,Public shaming or damage reputation,44,32.0,56.0
target_has_high_status,Use the legal system or law enforcement,31,21.0,41.02499999999998
target_has_low_status,"Communicate, confront, or seek apology",44,32.0,56.0
target_has_low_status,Education or community service,11,5.0,18.0
target_has_low_status,Financial or professional consequences,44,32.975,56.02499999999998
target_has_low_status,Forgiveness or restorative justice,4,1.0,8.0
target_has_low_status,Involve other authorities outside legal system,6,2.0,11.0
target_has_low_status,Mediation or arbitration,1,0.0,3.0
target_has_low_status,None of the above,10,4.0,16.0
target_has_low_status,Other social or interpersonal consequences,61,48.0,75.0
target_has_low_status,Physical violence or revenge,3,0.0,7.0
target_has_low_status,Public shaming or damage reputation,39,28.0,50.0
target_has_low_status,Use the legal system or law enforcement,26,17.0,36.0
target_has_supporters,"Communicate, confront, or seek apology",55,43.0,68.0
target_has_supporters,Education or community service,11,5.0,18.0
target_has_supporters,Financial or professional consequences,46,34.0,58.0
target_has_supporters,Forgiveness or restorative justice,5,1.0,10.0
target_has_supporters,Involve other authorities outside legal system,7,2.0,12.0
target_has_supporters,Mediation or arbitration,2,0.0,5.0
target_has_supporters,None of the above,17,9.0,25.0
target_has_supporters,Other social or interpersonal consequences,55,42.975,69.02499999999998
target_has_supporters,Public shaming or damage reputation,23,14.0,32.0
target_has_supporters,Use the legal system or law enforcement,29,20.0,39.0
target_no_supporters,"Communicate, confront, or seek apology",48,35.0,61.0
target_no_supporters,Education or community service,11,5.0,19.0
target_no_supporters,Financial or professional consequences,43,32.0,55.0
target_no_supporters,Forgiveness or restorative justice,5,1.0,10.0
target_no_supporters,Involve other authorities outside legal system,5,1.0,10.0
target_no_supporters,Mediation or arbitration,1,0.0,3.0
target_no_supporters,None of the above,18,11.0,26.0
target_no_supporters,Other social or interpersonal consequences,51,39.0,63.0
target_no_supporters,Physical violence or revenge,3,0.0,7.0
target_no_supporters,Public shaming or damage reputation,34,24.0,45.0
target_no_supporters,Use the legal system or law enforcement,28,19.0,38.0
tit_for_tat,"Communicate, confront, or seek apology",55,42.0,67.0
tit_for_tat,Education or community service,9,4.0,15.0
tit_for_tat,Financial or professional consequences,42,31.0,54.0
tit_for_tat,Forgiveness or restorative justice,1,0.0,3.0
tit_for_tat,Involve other authorities outside legal system,7,2.0,12.0
tit_for_tat,Mediation or arbitration,7,2.0,13.0
tit_for_tat,None of the above,17,10.0,25.0
tit_for_tat,Other social or interpersonal consequences,64,51.0,78.0
tit_for_tat,Physical violence or revenge,3,0.0,7.0
tit_for_tat,Public shaming or damage reputation,24,15.0,33.0
tit_for_tat,Use the legal system or law enforcement,22,14.0,31.0
