context_key,labels,count,CI_Lower,CI_Upper
others_want_punishment,Other emotional benefits,35,24.975,45.0
others_want_punishment,Retribution and emotional or personal satisfaction,27,18.0,37.0
others_will_not_punish,Deterrence and preventing future issues,91,76.0,106.0
others_will_not_punish,Empowerment of the punisher,19,11.0,27.0
others_will_not_punish,Ensures or upholds principles (fairness etc.),43,32.0,55.0
others_will_not_punish,Financial compensation and restitution,20,12.975000000000001,29.0
others_will_not_punish,"Improving reputation, gaining respect, and asserting authority",31,21.0,41.02499999999998
others_will_not_punish,None of the above,11,5.0,18.0
others_will_not_punish,Other emotional benefits,19,11.0,27.0
others_will_not_punish,Retribution and emotional or personal satisfaction,16,9.0,24.0
others_will_punish,Deterrence and preventing future issues,99,84.0,115.0
others_will_punish,Empowerment of the punisher,18,11.0,26.0
others_will_punish,Ensures or upholds principles (fairness etc.),45,34.0,56.0
others_will_punish,Financial compensation and restitution,20,12.0,29.0
others_will_punish,"Improving reputation, gaining respect, and asserting authority",21,13.0,29.0
others_will_punish,None of the above,4,1.0,9.0
others_will_punish,Other emotional benefits,22,13.0,31.0
others_will_punish,Retribution and emotional or personal satisfaction,18,10.0,26.0
reputation_decrease,Deterrence and preventing future issues,82,70.0,94.0
reputation_decrease,Empowerment of the punisher,15,8.0,23.0
reputation_decrease,Ensures or upholds principles (fairness etc.),27,18.0,37.0
reputation_decrease,Financial compensation and restitution,9,4.0,15.0
reputation_decrease,"Improving reputation, gaining respect, and asserting authority",18,10.0,26.0
reputation_decrease,None of the above,12,7.0,18.0
reputation_decrease,Other emotional benefits,17,10.0,25.0
reputation_decrease,Retribution and emotional or personal satisfaction,14,7.0,21.0
reputation_improve,Deterrence and preventing future issues,67,55.0,81.0
reputation_improve,Empowerment of the punisher,17,10.0,25.0
reputation_improve,Ensures or upholds principles (fairness etc.),22,14.0,31.0
reputation_improve,Financial compensation and restitution,5,1.0,10.0
reputation_improve,"Improving reputation, gaining respect, and asserting authority",110,94.0,125.0
reputation_improve,None of the above,7,2.0,13.0
reputation_improve,Other emotional benefits,17,9.0,25.0
reputation_improve,Retribution and emotional or personal satisfaction,4,1.0,8.0
reputation_same,Deterrence and preventing future issues,104,89.0,118.0
reputation_same,Empowerment of the punisher,23,14.0,32.0
reputation_same,Ensures or upholds principles (fairness etc.),21,13.0,30.0
reputation_same,Financial compensation and restitution,11,5.0,18.0
reputation_same,"Improving reputation, gaining respect, and asserting authority",30,20.0,41.0
reputation_same,None of the above,4,1.0,8.0
reputation_same,Other emotional benefits,28,18.0,38.0
reputation_same,Retribution and emotional or personal satisfaction,28,18.975,39.0
retaliation_expected,Deterrence and preventing future issues,103,87.975,118.0
retaliation_expected,Empowerment of the punisher,26,16.0,36.0
retaliation_expected,Ensures or upholds principles (fairness etc.),33,23.0,44.0
retaliation_expected,Financial compensation and restitution,12,6.0,19.0
retaliation_expected,"Improving reputation, gaining respect, and asserting authority",21,13.0,31.0
retaliation_expected,None of the above,10,5.0,17.0
retaliation_expected,Other emotional benefits,23,15.0,32.0
retaliation_expected,Retribution and emotional or personal satisfaction,16,9.0,23.0
retaliation_not_expected,Deterrence and preventing future issues,99,84.0,113.0
retaliation_not_expected,Empowerment of the punisher,22,14.0,31.0
retaliation_not_expected,Ensures or upholds principles (fairness etc.),32,22.0,43.0
retaliation_not_expected,Financial compensation and restitution,11,5.0,18.0
retaliation_not_expected,"Improving reputation, gaining respect, and asserting authority",24,16.0,33.0
retaliation_not_expected,None of the above,10,4.0,17.0
retaliation_not_expected,Other emotional benefits,33,23.0,45.0
retaliation_not_expected,Retribution and emotional or personal satisfaction,17,10.0,26.0
target_has_high_status,Deterrence and preventing future issues,86,71.975,101.0
target_has_high_status,Empowerment of the punisher,13,6.0,20.0
target_has_high_status,Ensures or upholds principles (fairness etc.),45,33.0,58.0
target_has_high_status,Financial compensation and restitution,20,12.0,29.0
target_has_high_status,"Improving reputation, gaining respect, and asserting authority",25,17.0,35.0
target_has_high_status,None of the above,9,4.0,16.0
target_has_high_status,Other emotional benefits,28,19.0,38.0
target_has_high_status,Retribution and emotional or personal satisfaction,22,13.0,30.0
target_has_low_status,Deterrence and preventing future issues,97,81.0,113.0
target_has_low_status,Empowerment of the punisher,13,7.0,20.0
target_has_low_status,Ensures or upholds principles (fairness etc.),36,26.0,47.0
target_has_low_status,Financial compensation and restitution,18,10.0,26.0
target_has_low_status,"Improving reputation, gaining respect, and asserting authority",32,21.0,43.0
target_has_low_status,None of the above,7,2.9750000000000014,12.0
target_has_low_status,Other emotional benefits,23,15.0,32.0
target_has_low_status,Retribution and emotional or personal satisfaction,20,12.0,29.0
target_has_supporters,Deterrence and preventing future issues,82,68.0,97.0
target_has_supporters,Empowerment of the punisher,14,7.0,21.024999999999977
target_has_supporters,Ensures or upholds principles (fairness etc.),49,37.0,62.0
target_has_supporters,Financial compensation and restitution,24,15.0,34.0
target_has_supporters,"Improving reputation, gaining respect, and asserting authority",30,20.0,41.0
target_has_supporters,None of the above,2,0.0,5.0
target_has_supporters,Other emotional benefits,37,27.0,48.0
target_has_supporters,Retribution and emotional or personal satisfaction,9,4.0,15.0
target_no_supporters,Deterrence and preventing future issues,81,67.0,95.0
target_no_supporters,Empowerment of the punisher,16,9.0,24.0
target_no_supporters,Ensures or upholds principles (fairness etc.),47,35.975,60.0
target_no_supporters,Financial compensation and restitution,19,12.0,27.0
target_no_supporters,"Improving reputation, gaining respect, and asserting authority",31,21.0,42.0
target_no_supporters,None of the above,1,0.0,3.0
target_no_supporters,Other emotional benefits,30,20.0,40.0
target_no_supporters,Retribution and emotional or personal satisfaction,18,11.0,26.0
tit_for_tat,Deterrence and preventing future issues,99,84.0,114.02499999999998
tit_for_tat,Empowerment of the punisher,17,9.0,25.0
tit_for_tat,Ensures or upholds principles (fairness etc.),38,27.0,50.0
tit_for_tat,Financial compensation and restitution,15,8.0,23.0
tit_for_tat,"Improving reputation, gaining respect, and asserting authority",34,24.0,44.0
tit_for_tat,None of the above,13,7.0,20.0
tit_for_tat,Other emotional benefits,25,16.0,35.0
tit_for_tat,Retribution and emotional or personal satisfaction,8,3.0,14.0
