context_key,labels,count,CI_Lower,CI_Upper
reputation_same,Other social or interpersonal consequences,52,39.0,65.0
reputation_same,Public shaming or damage reputation,12,6.0,19.0
reputation_same,Use the legal system or law enforcement,18,10.0,27.024999999999977
retaliation_expected,"Communicate, confront, or seek apology",82,67.0,97.0
retaliation_expected,Education or community service,14,7.0,21.0
retaliation_expected,Financial or professional consequences,29,19.0,39.0
retaliation_expected,Forgiveness or restorative justice,1,0.0,3.0
retaliation_expected,Involve other authorities outside legal system,20,12.0,29.0
retaliation_expected,Mediation or arbitration,20,12.0,28.0
retaliation_expected,None of the above,53,40.0,66.0
retaliation_expected,Other social or interpersonal consequences,33,23.0,44.0
retaliation_expected,Public shaming or damage reputation,17,9.975000000000001,25.0
retaliation_expected,Use the legal system or law enforcement,22,14.0,32.0
retaliation_not_expected,"Communicate, confront, or seek apology",93,78.0,108.0
retaliation_not_expected,Education or community service,19,11.0,27.0
retaliation_not_expected,Financial or professional consequences,41,30.0,53.0
retaliation_not_expected,Forgiveness or restorative justice,14,7.0,22.0
retaliation_not_expected,Involve other authorities outside legal system,16,9.0,24.0
retaliation_not_expected,Mediation or arbitration,8,3.0,14.0
retaliation_not_expected,None of the above,26,17.0,36.0
retaliation_not_expected,Other social or interpersonal consequences,32,22.0,43.0
retaliation_not_expected,Public shaming or damage reputation,14,7.0,22.0
retaliation_not_expected,Use the legal system or law enforcement,17,10.0,26.0
target_has_high_status,"Communicate, confront, or seek apology",88,72.0,102.0
target_has_high_status,Education or community service,12,6.0,19.0
target_has_high_status,Financial or professional consequences,35,24.0,47.0
target_has_high_status,Forgiveness or restorative justice,5,1.0,10.0
target_has_high_status,Involve other authorities outside legal system,21,12.0,30.0
target_has_high_status,Mediation or arbitration,12,6.0,19.0
target_has_high_status,None of the above,35,25.0,47.0
target_has_high_status,Other social or interpersonal consequences,31,21.0,41.0
target_has_high_status,Public shaming or damage reputation,34,24.0,45.0
target_has_high_status,Use the legal system or law enforcement,36,25.0,48.0
target_has_low_status,"Communicate, confront, or seek apology",89,73.0,104.0
target_has_low_status,Education or community service,20,12.0,30.0
target_has_low_status,Financial or professional consequences,39,28.0,51.0
target_has_low_status,Forgiveness or restorative justice,5,1.0,10.0
target_has_low_status,Involve other authorities outside legal system,16,9.0,24.0
target_has_low_status,Mediation or arbitration,6,2.0,11.0
target_has_low_status,None of the above,42,30.975,54.0
target_has_low_status,Other social or interpersonal consequences,36,25.0,47.0
target_has_low_status,Public shaming or damage reputation,16,8.0,24.0
target_has_low_status,Use the legal system or law enforcement,25,16.0,35.0
target_has_supporters,"Communicate, confront, or seek apology",89,73.0,104.0
target_has_supporters,Education or community service,21,13.0,30.0
target_has_supporters,Financial or professional consequences,38,28.0,50.0
target_has_supporters,Forgiveness or restorative justice,11,5.0,18.0
target_has_supporters,Involve other authorities outside legal system,18,11.0,26.0
target_has_supporters,Mediation or arbitration,19,12.0,28.0
target_has_supporters,None of the above,44,32.0,56.0
target_has_supporters,Other social or interpersonal consequences,28,18.0,38.02499999999998
target_has_supporters,Physical violence or revenge,1,0.0,3.0
target_has_supporters,Public shaming or damage reputation,19,11.0,28.0
target_has_supporters,Use the legal system or law enforcement,27,18.0,37.0
target_no_supporters,"Communicate, confront, or seek apology",82,67.0,96.0
target_no_supporters,Education or community service,15,8.0,23.0
target_no_supporters,Financial or professional consequences,37,26.0,49.0
target_no_supporters,Forgiveness or restorative justice,10,4.0,16.0
target_no_supporters,Involve other authorities outside legal system,10,5.0,16.0
target_no_supporters,Mediation or arbitration,11,5.0,18.0
target_no_supporters,None of the above,34,24.0,45.02499999999998
target_no_supporters,Other social or interpersonal consequences,39,29.0,50.0
target_no_supporters,Public shaming or damage reputation,12,6.0,19.0
target_no_supporters,Use the legal system or law enforcement,31,21.0,41.0
tit_for_tat,"Communicate, confront, or seek apology",92,77.0,108.0
tit_for_tat,Education or community service,10,4.0,17.0
tit_for_tat,Financial or professional consequences,37,26.0,49.0
tit_for_tat,Forgiveness or restorative justice,7,3.0,12.0
tit_for_tat,Involve other authorities outside legal system,15,8.0,23.0
tit_for_tat,Mediation or arbitration,11,5.0,18.0
tit_for_tat,None of the above,38,27.0,49.02499999999998
tit_for_tat,Other social or interpersonal consequences,48,36.0,61.0
tit_for_tat,Public shaming or damage reputation,14,7.0,22.0
tit_for_tat,Use the legal system or law enforcement,10,4.0,17.0
